loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.17138580977916718,1750013992,,False,1,3ed96ae2,2025-06-15_20-59-52,84.09753394126892,84.09753394126892,67950,MacBookPro,127.0.0.1,84.09753394126892,1
