loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.17204703390598297,1750016305,,False,1,9088fcc7,2025-06-15_21-38-25,127.06714797019958,127.06714797019958,83382,MacBookPro,127.0.0.1,127.06714797019958,1
