loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.16948623955249786,1750016268,,False,1,e01fe0e6,2025-06-15_21-37-48,128.19934582710266,128.19934582710266,83129,MacBookPro,127.0.0.1,128.19934582710266,1
