loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
2.8952744007110596,1750016745,,False,1,654df8cf,2025-06-15_21-45-45,125.7458438873291,125.7458438873291,86668,MacBookPro,127.0.0.1,125.7458438873291,1
