loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.1646919697523117,1750420681,,False,1,ed0ed336,2025-06-20_13-58-01,105.19436192512512,105.19436192512512,49127,fp-10-126-142-66.eduroam-fp.privat,127.0.0.1,105.19436192512512,1
