loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.16835536062717438,1750016845,,False,1,aa1bac5f,2025-06-15_21-47-25,118.90306496620178,118.90306496620178,87446,MacBookPro,127.0.0.1,118.90306496620178,1
