loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.1896742284297943,1750014105,,False,1,a2244ecc,2025-06-15_21-01-45,101.29087901115417,101.29087901115417,68449,MacBookPro,127.0.0.1,101.29087901115417,1
