loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.17044378817081451,1750016790,,False,1,a8455d73,2025-06-15_21-46-30,128.04392099380493,128.04392099380493,86968,MacBookPro,127.0.0.1,128.04392099380493,1
