loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.16981756687164307,1750014875,,False,1,e67410f8,2025-06-15_21-14-35,116.75925517082214,116.75925517082214,73440,MacBookPro,127.0.0.1,116.75925517082214,1
