loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.2677987813949585,1750420936,,False,1,f08c82ab,2025-06-20_14-02-16,150.48955082893372,150.48955082893372,50369,fp-10-126-142-66.eduroam-fp.privat,127.0.0.1,150.48955082893372,1
