loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.16862621903419495,1750016233,,False,1,19aee602,2025-06-15_21-37-13,131.62013483047485,131.62013483047485,82869,MacBookPro,127.0.0.1,131.62013483047485,1
