loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.17155848443508148,1750014821,,False,1,ba1ef94a,2025-06-15_21-13-41,129.11140298843384,129.11140298843384,72995,MacBookPro,127.0.0.1,129.11140298843384,1
