loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.1830364316701889,1750420833,,False,1,25ac6a38,2025-06-20_14-00-33,128.41044306755066,128.41044306755066,49872,fp-10-126-142-66.eduroam-fp.privat,127.0.0.1,128.41044306755066,1
