loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.17203620076179504,1750013971,,False,1,20633fd4,2025-06-15_20-59-31,73.83319687843323,73.83319687843323,67883,MacBookPro,127.0.0.1,73.83319687843323,1
