loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.1719467043876648,1750014619,,False,1,813f210f,2025-06-15_21-10-19,135.7024359703064,135.7024359703064,71500,MacBookPro,127.0.0.1,135.7024359703064,1
