loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.17003761231899261,1750014406,,False,1,20584cf6,2025-06-15_21-06-46,123.95455503463745,123.95455503463745,70127,MacBookPro,127.0.0.1,123.95455503463745,1
