loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.1696779578924179,1750016350,,False,1,baa8ec66,2025-06-15_21-39-10,127.85968112945557,127.85968112945557,83692,MacBookPro,127.0.0.1,127.85968112945557,1
