loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.1721971333026886,1750016071,,False,1,22f0c69d,2025-06-15_21-34-31,110.79481887817383,110.79481887817383,81978,MacBookPro,127.0.0.1,110.79481887817383,1
