loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.17078322172164917,1750014387,,False,1,cdc96899,2025-06-15_21-06-27,127.4820761680603,127.4820761680603,69996,MacBookPro,127.0.0.1,127.4820761680603,1
