loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.16576460003852844,1750016562,,False,1,df14ec7c,2025-06-15_21-42-42,131.0714681148529,131.0714681148529,85249,MacBookPro,127.0.0.1,131.0714681148529,1
