loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.1669536679983139,1750421249,,False,1,7b9126ca,2025-06-20_14-07-29,150.76127076148987,150.76127076148987,52390,fp-10-126-142-66.eduroam-fp.privat,127.0.0.1,150.76127076148987,1
