loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.17383041977882385,1750016883,,False,1,612014c2,2025-06-15_21-48-03,117.31895899772644,117.31895899772644,87755,MacBookPro,127.0.0.1,117.31895899772644,1
