loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.1717783659696579,1750014468,,False,1,0ea7f00e,2025-06-15_21-07-48,124.61443591117859,124.61443591117859,70548,MacBookPro,127.0.0.1,124.61443591117859,1
